 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;
8069972;"Itinerario urbano guiado. Ruta del agua";"";"1";"0";"";"";"2015-09-04 00:00:00.0";"2015-09-04 23:59:00.0";"10:00";" Ruta de 6 km. donde revelaremos la importancia del agua en una ciudad como Madrid. Descubriendo, a través de un itinerario de senderismo, el recorrido que siguen las aguas en nuestra ciudad hasta volver al Manzanares.  
 Viernes  4   de septiembre  en horario de  10 a 13  horas. ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bcd83cc39af9d410VgnVCM2000000c205a0aRCRD";"Hábitat Madrid verano. Itinerario urbano guiado. Ruta del agua";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e8c83cc39af9d410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a0a4b0cedda9e210VgnVCM1000000b205a0aRCRD";"Parque Lineal del Manzanares (Usera)";"0";"0";"";"";"USERA";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";
8024901;"Juegos y talleres infantiles. Universo científico";"";"1";"1";"S";"";"2015-05-09 00:00:00.0";"2015-06-27 23:59:00.0";"10:30";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=132af43306e1d410VgnVCM1000000b205a0aRCRD";"Juegos y talleres infantiles. Universo científico";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11ceca93d4e1d410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Galileo (Chamberí)";"439851";"4476347";"40.43371190964793";"-3.7104543597957758";"CHAMBERI";"/contenido/actividades/ActividadesInfantiles";
8049975;"Juegos. Lila (el juego divino)";"";"1";"0";"";"";"2015-07-03 00:00:00.0";"2015-07-03 23:59:00.0";"20:00";" Plaza Daoiz y Velarde. 
 Emiliano Matesanz. ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=16d659de78b6d410VgnVCM1000000b205a0aRCRD";"Juegos. Lila (el juego divino)";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fc0459de78b6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/ActividadesInfantiles";
8049991;"Juegos. Lila (el juego divino)";"";"1";"0";"";"";"2015-07-04 00:00:00.0";"2015-07-04 23:59:00.0";"20:00";" Madrid Río. 
 Emiliano Matesanz. ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5618b236eab6d410VgnVCM1000000b205a0aRCRD";"Juegos. Lila (el juego divino)";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fc0459de78b6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/ActividadesInfantiles";
8049987;"Juegos. Lila (el juego divino)";"";"1";"0";"";"";"2015-07-05 00:00:00.0";"2015-07-05 23:59:00.0";"20:00";" Parque Carlos Arias. 
 Emiliano Matesanz. ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a8b759de78b6d410VgnVCM1000000b205a0aRCRD";"Juegos. Lila (el juego divino)";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fc0459de78b6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/ActividadesInfantiles";
8049992;"Juegos. Lila (el juego divino)";"";"1";"0";"";"";"2015-07-04 00:00:00.0";"2015-07-04 23:59:00.0";"12:00";" Paseo Federico García Lorca. 
 Emiliano Matesanz ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d048b236eab6d410VgnVCM1000000b205a0aRCRD";"Juegos. Lila (el juego divino)";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fc0459de78b6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/ActividadesInfantiles";
8099115;"Lecturas dramatizadas. El gris dorado";"";"0";"0";"";"";"2015-07-14 00:00:00.0";"2015-07-14 23:59:00.0";"20:00";" Dirección: Carlos Fernández de Castro 
 Interpretación: La Trupe ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1f5ce66755cfd410VgnVCM1000000b205a0aRCRD";"Lecturas dramatizadas";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e219e66755cfd410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"440934";"4471754";"40.39241367848808";"-3.697259467865366";"ARGANZUELA";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";
8099113;"Lecturas dramatizadas. OM La música del universo";"";"0";"0";"";"";"2015-07-07 00:00:00.0";"2015-07-07 23:59:00.0";"20:00";" Dirección: Rubén Cano 
 Interpretación: La Trupe ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=253be66755cfd410VgnVCM1000000b205a0aRCRD";"Lecturas dramatizadas";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e219e66755cfd410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"440934";"4471754";"40.39241367848808";"-3.697259467865366";"ARGANZUELA";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";
8099119;"Lecturas dramatizadas. Shejitá";"";"0";"0";"";"";"2015-07-21 00:00:00.0";"2015-07-21 23:59:00.0";"20:00";" Dirección: Paco Montes 
 Interpretación: La Trupe ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c60de66755cfd410VgnVCM1000000b205a0aRCRD";"Lecturas dramatizadas";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e219e66755cfd410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"440934";"4471754";"40.39241367848808";"-3.697259467865366";"ARGANZUELA";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";
8111412;"Les Ballets Jazz de Montréal";"";"0";"1";"L,M,X,J,V,S,D";"";"2015-07-24 00:00:00.0";"2015-07-26 23:59:00.0";"22:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c3688f3f99a2e410VgnVCM2000000c205a0aRCRD";"Les Ballets Jazz de Montréal";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5c4fc8e128a2e410VgnVCM2000000c205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/Conciertos";
8073905;"Ludoteca";"";"1";"1";"S";"";"2015-06-01 00:00:00.0";"2015-06-30 23:59:00.0";"00:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1e24d39d523bd410VgnVCM2000000c205a0aRCRD";"Actividad infantil. Ludoteca gratuita. Centro Cultural Villa de Barajas";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cf09d39d523bd410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=476c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Villa de Barajas";"451070";"4480671";"40.473402418562216";"-3.5785233191070316";"BARAJAS";"/contenido/actividades/ActividadesInfantiles";
8074847;"Ludoteca";"";"1";"1";"L,M,X,J,V";"";"2015-06-19 00:00:00.0";"2015-06-30 23:59:00.0";"09:00";" 
 50 plazas 
 Horario de 9 a 14 (con acogida de 08:30 a 09 y de 14 a 14:30 horas). 
 
 Inscripciones: A partir del 8 de junio en el propio centro cultural, hasta agotar plazas.    ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7703ec3bc93bd410VgnVCM2000000c205a0aRCRD";"Actividad infantil. Ludoteca gratuita. Centro Cultural Villa de Barajas";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cf09d39d523bd410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=476c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Villa de Barajas";"451070";"4480671";"40.473402418562216";"-3.5785233191070316";"BARAJAS";"/contenido/actividades/ActividadesInfantiles";
8074860;"Ludoteca. Centro Cultural Gloria Fuertes (Barajas)";"";"1";"1";"L,M,X,J,V";"";"2015-06-22 00:00:00.0";"2015-06-29 23:59:00.0";"09:00";" 
 30 plazas. 
 Horario de 9 a 14 (con acogida de 08:30 a 09 y de 14 a 14:30 horas.) 
 Edad: de 3 a 12 años. 
 Inscripciones: A partir del 8 de junio en el propio centro cultural, hasta agotar plazas   ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3426ec3bc93bd410VgnVCM2000000c205a0aRCRD";"Actividad infantil. Ludoteca gratuita. Centro Cultural Gloria Fuertes (Barajas)";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e949a1ef253bd410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2e5068540e41c010VgnVCM2000000c205a0aRCRD";"Centro Cultural Gloria Fuertes (Barajas)";"449775";"4479261";"40.460622835379624";"-3.5936877657335935";"BARAJAS";"/contenido/actividades/ActividadesInfantiles";
8050143;"Magia. Bam-Bam";"";"1";"0";"";"";"2015-07-04 00:00:00.0";"2015-07-04 23:59:00.0";"19:00";" Plaza de la Remonta. 
 Los Taps. ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=431ff318acb6d410VgnVCM1000000b205a0aRCRD";"Magia. Bam-Bam";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3039f318acb6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/EspectaculosHumorMagia";
8050159;"Magia. Bam-Bam";"";"1";"0";"";"";"2015-06-28 00:00:00.0";"2015-06-28 23:59:00.0";"12:30";" Auditorio El Calero. 
 Los Taps ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4bc2f318acb6d410VgnVCM1000000b205a0aRCRD";"Magia. Bam-Bam";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3039f318acb6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/EspectaculosHumorMagia";
8050157;"Magia. Bam-Bam";"";"1";"0";"";"";"2015-07-18 00:00:00.0";"2015-07-18 23:59:00.0";"20:00";" El mirador de Europa (cercanías Asamblea). 
 Los Taps ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d960f318acb6d410VgnVCM1000000b205a0aRCRD";"Magia. Bam-Bam";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3039f318acb6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/EspectaculosHumorMagia";
8049215;"Magia. El carro mágico";"";"1";"0";"";"";"2015-09-20 00:00:00.0";"2015-09-20 23:59:00.0";"18:00";" En el Real Sitio de El Pardo.  
 Samuel Arribas. ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b2dd01bb20b6d410VgnVCM2000000c205a0aRCRD";"Magia. El carro mágico";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bb350c7e3fa6d410VgnVCM2000000c205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/EspectaculosHumorMagia";
8049165;"Magia. El profesor Rufo";"";"1";"0";"";"";"2015-06-27 00:00:00.0";"2015-06-27 23:59:00.0";"12:00";" Recinto Ferial Colonia Mingorrubio. 
 Javier Rufo. ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ed910c7e3fa6d410VgnVCM2000000c205a0aRCRD";"Magia. El profesor Rufo";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3e8a0c7e3fa6d410VgnVCM2000000c205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/EspectaculosHumorMagia";
8063794;"Magia: Jack, el pirata mago";"";"0";"0";"";"";"2015-06-27 00:00:00.0";"2015-06-27 23:59:00.0";"19:00";"¿Has visto alguna vez a un Mago pirata?";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c87e4a28d889d410VgnVCM2000000c205a0aRCRD";"Actividades infantiles en los parques y plazas del distrito de Puente de Vallecas. Junio 2015";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=31b0dce03559d410VgnVCM2000000c205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/FiestasActividadesCalle";
8071876;"Manualidad. Móvil Marino: Japonismo";"";"1";"0";"";"";"2015-06-28 00:00:00.0";"2015-06-28 23:59:00.0";"11:00";"Creación de un dominó de goma eva, aprendizaje y campeonato de dominó-disfraz comparsa brasileña y/o canaria. Centro de Interés: Japón y su cultura como fuente de inspiración para las artes occidentales. Se inicia con la colección de estampas y se reconoce en los impresionistas y también en el inicio de la cartelería.";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=403dd404f8ead410VgnVCM2000000c205a0aRCRD";"Actividades infantiles. Centro Cultural Nicolás Salmerón (Chamartín). Junio 2015";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3188d404f8ead410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Nicolás Salmerón (Chamartín)";"442766";"4477922";"40.44810636195716";"-3.6762309620097398";"CHAMARTIN";"/contenido/actividades/ActividadesInfantiles";
8051017;"Música-Clown. Rumbaclown";"";"1";"0";"";"";"2015-09-05 00:00:00.0";"2015-09-05 23:59:00.0";"20:00";" Plaza D. Antonio de Andrés. 
 Miguel Reyes Jiménez ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=31062bc286f6d410VgnVCM1000000b205a0aRCRD";"Música-Clown. Rumbaclown";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=58c22bc286f6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/Conciertos";
8096818;"Música. Anaut";"";"1";"0";"";"";"2015-07-11 00:00:00.0";"2015-07-11 23:59:00.0";"23:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=98bb0778cc6fd410VgnVCM1000000b205a0aRCRD";"Música. Anaut";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5bae69949c6fd410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"440934";"4471754";"40.39241367848808";"-3.697259467865366";"ARGANZUELA";"/contenido/actividades/Conciertos";
8096669;"Música. Balago";"";"1";"0";"";"";"2015-07-04 00:00:00.0";"2015-07-04 23:59:00.0";"23:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e0176cf95a6fd410VgnVCM1000000b205a0aRCRD";"Música. Balago";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6e076dff456fd410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"440934";"4471754";"40.39241367848808";"-3.697259467865366";"ARGANZUELA";"/contenido/actividades/Conciertos";
8050483;"Música. Batukada";"";"1";"0";"";"";"2015-06-27 00:00:00.0";"2015-06-27 23:59:00.0";"20:00";" Parque Alfredo Krauss 
 Waslala ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=71247ca270c6d410VgnVCM1000000b205a0aRCRD";"Música. Batukada";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e8506572eeb6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/Conciertos";
8050475;"Música. Batukada";"";"1";"0";"";"";"2015-09-27 00:00:00.0";"2015-09-27 23:59:00.0";"17:30";" En el Real Sitio de El Pardo. 
 Waslala ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=84f17ca270c6d410VgnVCM1000000b205a0aRCRD";"Música. Batukada";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e8506572eeb6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/Conciertos";
8096869;"Música. Biznaga";"";"1";"0";"";"";"2015-07-18 00:00:00.0";"2015-07-18 23:59:00.0";"23:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b469a3441e6fd410VgnVCM1000000b205a0aRCRD";"Música. Biznaga";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3cfb1e4aed6fd410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"440934";"4471754";"40.39241367848808";"-3.697259467865366";"ARGANZUELA";"/contenido/actividades/Conciertos";
8096678;"Música. Cabo San Roque";"";"1";"0";"";"";"2015-07-10 00:00:00.0";"2015-07-10 23:59:00.0";"23:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0ddf8f799a6fd410VgnVCM1000000b205a0aRCRD";"Música. Cabo San Roque";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=19788f799a6fd410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"440934";"4471754";"40.39241367848808";"-3.697259467865366";"ARGANZUELA";"/contenido/actividades/Conciertos";
8018534;"Música. Canciones y limones. Sobre la obra de Federico García Lorca";"";"1";"0";"";"";"2015-06-27 00:00:00.0";"2015-06-27 23:59:00.0";"19:00";" Intérprete: Diego Harris. 
 Para todos los públicos. ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f60f8755ce40d410VgnVCM2000000c205a0aRCRD";"Actividades. Centro Cultural Príncipe de Asturias (Ciudad - Lineal). Junio 2015";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1abab36e0d40d410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Príncipe de Asturias (Ciudad Lineal)";"446054";"4476600";"40.43642637151034";"-3.6373470563687906";"CIUDAD LINEAL";"/contenido/actividades/Conciertos";
8051067;"Música. Concierto Rock";"";"1";"0";"";"";"2015-09-18 00:00:00.0";"2015-09-18 23:59:00.0";"22:30";" Recinto Ferial La Elipa. 
 Ciclón ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=22e5e1833107d410VgnVCM1000000b205a0aRCRD";"Música. Concierto Rock";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fc63e1833107d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/Conciertos";
8051078;"Música. Concierto Rock";"";"1";"0";"";"";"2015-09-11 00:00:00.0";"2015-09-11 23:59:00.0";"22:00";" Auditorio Villa de Vallecas. 
 Ciclón ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8867e1833107d410VgnVCM1000000b205a0aRCRD";"Música. Concierto Rock";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fc63e1833107d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/Conciertos";
8073666;"Música. Concierto Rock&Pop";"";"1";"0";"";"";"2015-07-06 00:00:00.0";"2015-07-06 23:59:00.0";"19:00";"Organiza Escuela de Música Fama.";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c5abcc1d052bd410VgnVCM2000000c205a0aRCRD";"Actividades. Centro Cultural Nicolás Salmerón (Chamartín). Julio 2015";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d8e9cc1d052bd410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Nicolás Salmerón (Chamartín)";"442766";"4477922";"40.44810636195716";"-3.6762309620097398";"CHAMARTIN";"/contenido/actividades/Conciertos";
8049776;"Música. Djs";"";"1";"0";"";"";"2015-09-18 00:00:00.0";"2015-09-18 23:59:00.0";"23:59";" Recinto Ferial La Elipa. 
 Luisao. ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3bb850e216b6d410VgnVCM1000000b205a0aRCRD";"Música. Djs";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=09a18d7155b6d410VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/Conciertos";
